Province,District,Year,Mean_Nightlight,Valid_Pixels
Hậu Giang,Long Mỹ (Thị xã),2019,0.50917,714
Hậu Giang,Long Mỹ (Thị xã),2020,0.655565,714
Hậu Giang,Ngã Bảy,2012,1.281461,364
Hậu Giang,Ngã Bảy,2013,1.46314,364
Hậu Giang,Ngã Bảy,2014,1.407188,364
Hậu Giang,Ngã Bảy,2015,1.616228,364
Hậu Giang,Ngã Bảy,2016,1.51808,364
Hậu Giang,Ngã Bảy,2017,1.755186,364
Hậu Giang,Ngã Bảy,2018,1.596105,364
Hậu Giang,Ngã Bảy,2019,1.680609,364
Hậu Giang,Ngã Bảy,2020,1.771998,364
Hậu Giang,Phụng Hiệp,2012,0.068229,2305
Hậu Giang,Phụng Hiệp,2013,0.090855,2305
Hậu Giang,Phụng Hiệp,2014,0.127587,2305
Hậu Giang,Phụng Hiệp,2015,0.17812,2305
Hậu Giang,Phụng Hiệp,2016,0.177877,2305
Hậu Giang,Phụng Hiệp,2017,0.21107,2305
Hậu Giang,Phụng Hiệp,2018,0.266875,2305
Hậu Giang,Phụng Hiệp,2019,0.306098,2305
Hậu Giang,Phụng Hiệp,2020,0.389529,2305
Hậu Giang,Vị Thanh,2012,1.615233,562
Hậu Giang,Vị Thanh,2013,1.615057,562
Hậu Giang,Vị Thanh,2014,1.649138,562
Hậu Giang,Vị Thanh,2015,1.725358,562
Hậu Giang,Vị Thanh,2016,1.787238,562
Hậu Giang,Vị Thanh,2017,1.811428,562
Hậu Giang,Vị Thanh,2018,1.907138,562
Hậu Giang,Vị Thanh,2019,2.063245,562
Hậu Giang,Vị Thanh,2020,2.418216,562
Hậu Giang,Vị Thuỷ,2012,0.206052,1074
Hậu Giang,Vị Thuỷ,2013,0.278734,1074
Hậu Giang,Vị Thuỷ,2014,0.282593,1074
Hậu Giang,Vị Thuỷ,2015,0.352033,1074
Hậu Giang,Vị Thuỷ,2016,0.323049,1074
Hậu Giang,Vị Thuỷ,2017,0.421438,1074
Hậu Giang,Vị Thuỷ,2018,0.420518,1074
Hậu Giang,Vị Thuỷ,2019,0.474127,1074
Hậu Giang,Vị Thuỷ,2020,0.578389,1074
Hồ Chí Minh,Bình Chánh,2012,5.639068,1205
Hồ Chí Minh,Bình Chánh,2013,5.852062,1205
Hồ Chí Minh,Bình Chánh,2014,6.497821,1205
Hồ Chí Minh,Bình Chánh,2015,7.002819,1205
Hồ Chí Minh,Bình Chánh,2016,7.698792,1205
Hồ Chí Minh,Bình Chánh,2017,8.950549,1205
Hồ Chí Minh,Bình Chánh,2018,9.555727,1205
Hồ Chí Minh,Bình Chánh,2019,10.042413,1205
Hồ Chí Minh,Bình Chánh,2020,10.35293,1205
Hồ Chí Minh,Bình Thạnh,2012,24.064,98
Hồ Chí Minh,Bình Thạnh,2013,23.946897,98
Hồ Chí Minh,Bình Thạnh,2014,26.861757,98
Hồ Chí Minh,Bình Thạnh,2015,30.052615,98
Hồ Chí Minh,Bình Thạnh,2016,30.929817,98
Hồ Chí Minh,Bình Thạnh,2017,32.788838,98
Hồ Chí Minh,Bình Thạnh,2018,32.272927,98
Hồ Chí Minh,Bình Thạnh,2019,33.601049,98
Hồ Chí Minh,Bình Thạnh,2020,32.315801,98
Hồ Chí Minh,Bình Tân,2012,19.964403,246
Hồ Chí Minh,Bình Tân,2013,19.647151,246
Hồ Chí Minh,Bình Tân,2014,21.189608,246
Hồ Chí Minh,Bình Tân,2015,22.486396,246
Hồ Chí Minh,Bình Tân,2016,24.442141,246
Hồ Chí Minh,Bình Tân,2017,25.807967,246
Hồ Chí Minh,Bình Tân,2018,26.203466,246
Hồ Chí Minh,Bình Tân,2019,28.213165,246
Hồ Chí Minh,Bình Tân,2020,28.573357,246
Hồ Chí Minh,Cần Giờ,2012,0.466168,3421
Hồ Chí Minh,Cần Giờ,2013,0.580753,3421
Hồ Chí Minh,Cần Giờ,2014,0.616448,3421
Hồ Chí Minh,Cần Giờ,2015,0.809578,3421
Hồ Chí Minh,Cần Giờ,2016,0.874972,3421
Hồ Chí Minh,Cần Giờ,2017,1.036581,3421
Hồ Chí Minh,Cần Giờ,2018,1.097956,3421
Hồ Chí Minh,Cần Giờ,2019,1.171427,3421
Hồ Chí Minh,Cần Giờ,2020,1.247797,3421
Hồ Chí Minh,Củ Chi,2012,2.653225,2072
Hồ Chí Minh,Củ Chi,2013,2.888304,2072
Hồ Chí Minh,Củ Chi,2014,3.260135,2072
Hồ Chí Minh,Củ Chi,2015,3.46673,2072
Hồ Chí Minh,Củ Chi,2016,3.605284,2072
Hồ Chí Minh,Củ Chi,2017,4.069836,2072
Hồ Chí Minh,Củ Chi,2018,4.60606,2072
Hồ Chí Minh,Củ Chi,2019,5.123421,2072
Hồ Chí Minh,Củ Chi,2020,5.684275,2072
Hồ Chí Minh,Gò Vấp,2012,18.69637,96
Hồ Chí Minh,Gò Vấp,2013,18.543897,96
Hồ Chí Minh,Gò Vấp,2014,21.820877,96
